Data da Venda,Código Produto,Nome Produto,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-03-18,96,Placa de Vídeo,Periféricos,10,3733.97,37339.7,Los Angeles,Estados Unidos,Alice
2023-09-07,96,Placa de Vídeo,Periféricos,9,3523.57,31712.13,New York,Estados Unidos,John
2023-08-02,70,Licença Windows,Software,8,1306.23,10449.84,Rio de Janeiro,Brasil,Ana
2023-05-09,90,HD SSD,Armazenamento,1,4739.26,4739.26,New York,Estados Unidos,Bob
2023-05-03,35,Computador,Computadores,10,1496.51,14965.1,Rio de Janeiro,Brasil,João
2024-01-25,80,Licença Office 365,Software,4,1356.21,5424.84,São Paulo,Brasil,João
2023-08-20,80,Licença Office 365,Software,4,313.57,1254.28,Lisboa,Portugal,Sofia
2023-05-25,24,Cabo Rede,Periféricos,4,2620.85,10483.4,Coimbra,Portugal,Miguel
2023-08-03,60,Cadeira,Móveis,5,2780.19,13900.95,Lisboa,Portugal,Miguel
2024-02-15,11,Teclado,Periféricos,8,1722.22,13777.76,Valencia,Espanha,María
2023-09-21,11,Teclado,Periféricos,8,2441.33,19530.64,Madrid,Espanha,Carlos
2023-04-07,20,Monitor,Monitores,10,3833.5,38335.0,Valencia,Espanha,María
2023-11-15,50,Mesa,Móveis,3,3418.67,10256.01,Chicago,Estados Unidos,Alice
2023-12-11,95,Memória,Armazenamento,10,1673.62,16736.2,São Paulo,Brasil,Ana
2023-07-18,11,Teclado,Periféricos,5,3997.21,19986.05,Valencia,Espanha,Carlos
2023-05-12,92,HD Sata,Armazenamento,2,439.05,878.1,Chicago,Estados Unidos,Alice
2023-03-01,20,Monitor,Monitores,8,2430.42,19443.36,Porto,Portugal,Miguel
2023-05-05,70,Licença Windows,Software,6,4651.57,27909.42,Belo Horizonte,Brasil,Carlos
2023-08-15,10,Mouse,Periféricos,3,4686.43,14059.29,Porto,Portugal,Miguel
2023-07-09,35,Computador,Computadores,10,1091.07,10910.7,Lisboa,Portugal,Miguel
2023-09-11,35,Computador,Computadores,5,2372.72,11863.6,Porto,Portugal,Miguel
2024-02-02,10,Mouse,Periféricos,5,2031.45,10157.25,Rio de Janeiro,Brasil,João
2023-03-29,90,HD SSD,Armazenamento,9,4305.61,38750.49,Porto,Portugal,Miguel
2023-11-19,92,HD Sata,Armazenamento,4,558.93,2235.72,Barcelona,Espanha,María
2023-05-11,22,Cabo Energia,Periféricos,7,1534.49,10741.43,New York,Estados Unidos,Bob
2023-07-07,80,Licença Office 365,Software,5,331.37,1656.85,New York,Estados Unidos,Bob
2023-07-10,22,Cabo Energia,Periféricos,4,3161.76,12647.04,Belo Horizonte,Brasil,João
2023-08-07,60,Cadeira,Móveis,10,1867.37,18673.7,Barcelona,Espanha,Carlos
2024-02-07,90,HD SSD,Armazenamento,4,4951.42,19805.68,Porto,Portugal,Miguel
2023-12-18,22,Cabo Energia,Periféricos,8,2816.5,22532.0,Valencia,Espanha,María
2024-01-17,20,Monitor,Monitores,1,52.89,52.89,Belo Horizonte,Brasil,João
2023-11-09,50,Mesa,Móveis,10,3120.48,31204.8,Los Angeles,Estados Unidos,Bob
2023-08-10,90,HD SSD,Armazenamento,10,3424.16,34241.6,Valencia,Espanha,Carlos
2023-09-26,11,Teclado,Periféricos,4,302.44,1209.76,Coimbra,Portugal,André
2023-03-24,10,Mouse,Periféricos,10,4426.93,44269.3,New York,Estados Unidos,Alice
2023-07-28,90,HD SSD,Armazenamento,8,2918.04,23344.32,São Paulo,Brasil,João
2023-08-07,24,Cabo Rede,Periféricos,6,4774.13,28644.78,São Paulo,Brasil,Ana
2023-04-15,90,HD SSD,Armazenamento,9,465.06,4185.54,Madrid,Espanha,María
2023-06-29,95,Memória,Armazenamento,4,2638.79,10555.16,Chicago,Estados Unidos,Bob
2023-11-02,20,Monitor,Monitores,8,1030.26,8242.08,Porto,Portugal,André
2023-08-01,30,Notebook,Computadores,9,1906.12,17155.08,Porto,Portugal,Miguel
2023-03-31,11,Teclado,Periféricos,9,3753.42,33780.78,Porto,Portugal,André
2023-08-01,95,Memória,Armazenamento,1,2494.04,2494.04,Chicago,Estados Unidos,John
2023-11-29,11,Teclado,Periféricos,1,897.64,897.64,Chicago,Estados Unidos,Alice
2023-07-28,90,HD SSD,Armazenamento,7,1118.21,7827.47,Belo Horizonte,Brasil,João
2024-01-01,23,Cabo HDMI,Periféricos,3,2789.73,8369.19,Porto,Portugal,André
2023-03-01,90,HD SSD,Armazenamento,3,4289.49,12868.47,Porto,Portugal,André
2024-01-29,35,Computador,Computadores,6,4845.34,29072.04,Belo Horizonte,Brasil,Ana
2023-06-11,96,Placa de Vídeo,Periféricos,5,4324.68,21623.4,Valencia,Espanha,Carlos
2023-10-06,60,Cadeira,Móveis,5,774.15,3870.75,Madrid,Espanha,María
2023-07-10,70,Licença Windows,Software,10,3401.77,34017.7,Rio de Janeiro,Brasil,Carlos
2023-03-26,22,Cabo Energia,Periféricos,2,4544.71,9089.42,Porto,Portugal,Sofia
2023-09-02,80,Licença Office 365,Software,6,2755.74,16534.44,Madrid,Espanha,Carlos
2023-03-16,96,Placa de Vídeo,Periféricos,3,3201.25,9603.75,São Paulo,Brasil,Carlos
2023-05-19,92,HD Sata,Armazenamento,2,3431.0,6862.0,Lisboa,Portugal,Sofia
2023-12-12,95,Memória,Armazenamento,9,3504.74,31542.66,Valencia,Espanha,María
2023-08-02,96,Placa de Vídeo,Periféricos,2,603.48,1206.96,Barcelona,Espanha,Carlos
2023-04-17,22,Cabo Energia,Periféricos,4,3484.42,13937.68,Rio de Janeiro,Brasil,João
2023-03-07,80,Licença Office 365,Software,8,3693.02,29544.16,Porto,Portugal,Miguel
2024-02-13,20,Monitor,Monitores,8,2004.51,16036.08,Madrid,Espanha,David
2023-11-27,90,HD SSD,Armazenamento,10,214.98,2149.8,Lisboa,Portugal,Sofia
2024-02-02,30,Notebook,Computadores,8,2728.64,21829.12,Valencia,Espanha,Carlos
2023-07-01,95,Memória,Armazenamento,7,566.63,3966.41,Lisboa,Portugal,André
2023-02-24,20,Monitor,Monitores,8,3039.38,24315.04,Los Angeles,Estados Unidos,Bob
2023-06-23,35,Computador,Computadores,10,244.53,2445.3,Lisboa,Portugal,Miguel
2023-04-28,10,Mouse,Periféricos,2,4111.87,8223.74,Madrid,Espanha,María
2023-04-22,20,Monitor,Monitores,9,704.23,6338.07,Porto,Portugal,Miguel
2023-11-24,40,Nobreak,Periféricos,8,1581.07,12648.56,Porto,Portugal,Miguel
2024-01-26,95,Memória,Armazenamento,10,1126.89,11268.9,Porto,Portugal,André
2023-03-26,92,HD Sata,Armazenamento,2,3864.09,7728.18,Porto,Portugal,Sofia
2023-02-18,11,Teclado,Periféricos,2,3431.37,6862.74,Rio de Janeiro,Brasil,Carlos
2023-10-10,20,Monitor,Monitores,7,3105.47,21738.29,Porto,Portugal,Sofia
2024-02-05,10,Mouse,Periféricos,4,4657.06,18628.24,Porto,Portugal,Miguel
2024-02-05,11,Teclado,Periféricos,6,791.19,4747.14,São Paulo,Brasil,João
2023-08-07,11,Teclado,Periféricos,9,319.72,2877.48,Rio de Janeiro,Brasil,João
2023-11-14,24,Cabo Rede,Periféricos,3,3011.88,9035.64,Madrid,Espanha,David
2024-02-13,10,Mouse,Periféricos,9,842.4,7581.6,Madrid,Espanha,David
2023-06-12,10,Mouse,Periféricos,5,4772.03,23860.15,Porto,Portugal,André
2023-05-17,60,Cadeira,Móveis,5,1748.87,8744.35,Valencia,Espanha,María
2023-08-28,40,Nobreak,Periféricos,8,3747.12,29976.96,Valencia,Espanha,Carlos
2023-05-28,96,Placa de Vídeo,Periféricos,7,4201.94,29413.58,São Paulo,Brasil,João
2023-06-30,95,Memória,Armazenamento,2,216.55,433.1,Coimbra,Portugal,André
2024-02-14,24,Cabo Rede,Periféricos,4,4768.79,19075.16,Madrid,Espanha,David
2023-08-15,50,Mesa,Móveis,7,2114.08,14798.56,Barcelona,Espanha,David
2023-09-16,20,Monitor,Monitores,4,2235.53,8942.12,New York,Estados Unidos,John
2023-12-06,90,HD SSD,Armazenamento,2,502.2,1004.4,Madrid,Espanha,María
2024-02-04,11,Teclado,Periféricos,6,2678.64,16071.84,Porto,Portugal,André
2023-04-19,35,Computador,Computadores,6,1653.16,9918.96,Porto,Portugal,André
2023-11-26,40,Nobreak,Periféricos,4,754.15,3016.6,Coimbra,Portugal,Sofia
2023-12-02,50,Mesa,Móveis,7,3668.55,25679.85,Coimbra,Portugal,Sofia
2024-01-10,60,Cadeira,Móveis,8,2680.95,21447.6,São Paulo,Brasil,João
2023-12-31,80,Licença Office 365,Software,4,3758.9,15035.6,São Paulo,Brasil,Carlos
2023-08-24,90,HD SSD,Armazenamento,2,924.1,1848.2,Los Angeles,Estados Unidos,Bob
2023-07-04,96,Placa de Vídeo,Periféricos,7,878.47,6149.29,Belo Horizonte,Brasil,João
2024-01-02,80,Licença Office 365,Software,1,2338.84,2338.84,Belo Horizonte,Brasil,Carlos
2023-07-21,90,HD SSD,Armazenamento,10,996.57,9965.7,Rio de Janeiro,Brasil,João
2023-12-02,92,HD Sata,Armazenamento,2,3228.76,6457.52,Rio de Janeiro,Brasil,Ana
2023-11-28,22,Cabo Energia,Periféricos,1,239.59,239.59,Lisboa,Portugal,André
2023-12-03,50,Mesa,Móveis,10,872.64,8726.4,Los Angeles,Estados Unidos,John
2023-10-09,96,Placa de Vídeo,Periféricos,10,4049.87,40498.7,São Paulo,Brasil,Ana
2023-06-15,11,Teclado,Periféricos,9,3732.34,33591.06,Chicago,Estados Unidos,Alice
2023-10-06,70,Licença Windows,Software,9,4804.28,43238.52,New York,Estados Unidos,Alice
2023-08-22,22,Cabo Energia,Periféricos,9,186.86,1681.74,Barcelona,Espanha,María
2023-05-25,60,Cadeira,Móveis,5,800.98,4004.9,Rio de Janeiro,Brasil,Ana
2023-07-25,50,Mesa,Móveis,8,2513.03,20104.24,Madrid,Espanha,María
2024-01-03,80,Licença Office 365,Software,6,3810.49,22862.94,Coimbra,Portugal,Sofia
2023-09-02,92,HD Sata,Armazenamento,1,432.36,432.36,Porto,Portugal,Sofia
2023-10-11,20,Monitor,Monitores,2,1859.2,3718.4,Los Angeles,Estados Unidos,John
2023-04-30,24,Cabo Rede,Periféricos,1,2915.81,2915.81,Belo Horizonte,Brasil,João
2023-04-13,70,Licença Windows,Software,1,863.41,863.41,Coimbra,Portugal,Sofia
2023-11-13,24,Cabo Rede,Periféricos,4,1521.8,6087.2,Coimbra,Portugal,Sofia
2023-12-16,30,Notebook,Computadores,8,2788.37,22306.96,Chicago,Estados Unidos,Alice
2023-05-04,40,Nobreak,Periféricos,7,1811.77,12682.39,Rio de Janeiro,Brasil,Ana
2024-02-01,11,Teclado,Periféricos,1,4695.33,4695.33,New York,Estados Unidos,Alice
2023-10-20,30,Notebook,Computadores,4,1884.07,7536.28,Rio de Janeiro,Brasil,Carlos
2023-05-14,30,Notebook,Computadores,1,4493.05,4493.05,Los Angeles,Estados Unidos,Bob
2024-01-18,95,Memória,Armazenamento,7,3748.49,26239.43,Barcelona,Espanha,María
2023-04-27,90,HD SSD,Armazenamento,9,3822.28,34400.52,Porto,Portugal,Miguel
2023-02-16,70,Licença Windows,Software,10,3804.71,38047.1,Chicago,Estados Unidos,John
2023-10-20,35,Computador,Computadores,4,1889.78,7559.12,Lisboa,Portugal,Sofia
2023-09-12,90,HD SSD,Armazenamento,4,2729.05,10916.2,Chicago,Estados Unidos,Alice
2023-10-13,22,Cabo Energia,Periféricos,2,4289.71,8579.42,Coimbra,Portugal,Miguel
2023-03-11,60,Cadeira,Móveis,4,1739.03,6956.12,São Paulo,Brasil,Ana
2023-05-01,24,Cabo Rede,Periféricos,2,2614.73,5229.46,Los Angeles,Estados Unidos,Bob
2023-12-31,22,Cabo Energia,Periféricos,6,1461.6,8769.6,Los Angeles,Estados Unidos,Alice
2023-09-09,30,Notebook,Computadores,1,1591.91,1591.91,Madrid,Espanha,Carlos
2023-04-03,22,Cabo Energia,Periféricos,5,4237.24,21186.2,Los Angeles,Estados Unidos,Bob
2023-11-20,11,Teclado,Periféricos,9,4432.66,39893.94,Madrid,Espanha,Carlos
2023-03-02,40,Nobreak,Periféricos,9,2379.55,21415.95,São Paulo,Brasil,Ana
2023-03-25,40,Nobreak,Periféricos,2,2934.71,5869.42,Valencia,Espanha,Carlos
2024-01-04,35,Computador,Computadores,8,4479.96,35839.68,Madrid,Espanha,David
2023-04-30,92,HD Sata,Armazenamento,8,3265.85,26126.8,Lisboa,Portugal,André
2023-07-30,90,HD SSD,Armazenamento,3,2159.16,6477.48,New York,Estados Unidos,Alice
2023-10-20,23,Cabo HDMI,Periféricos,1,4851.31,4851.31,Los Angeles,Estados Unidos,Bob
2023-12-11,30,Notebook,Computadores,4,2228.56,8914.24,Chicago,Estados Unidos,John
2023-09-29,50,Mesa,Móveis,6,4200.11,25200.66,Los Angeles,Estados Unidos,Bob
2023-07-22,11,Teclado,Periféricos,7,4249.9,29749.3,Los Angeles,Estados Unidos,Alice
2023-09-04,80,Licença Office 365,Software,4,4391.21,17564.84,New York,Estados Unidos,John
2023-11-09,95,Memória,Armazenamento,8,859.17,6873.36,Los Angeles,Estados Unidos,John
2023-02-28,22,Cabo Energia,Periféricos,10,4105.22,41052.2,Valencia,Espanha,David
2023-09-30,11,Teclado,Periféricos,4,3229.76,12919.04,Madrid,Espanha,Carlos
2023-05-14,11,Teclado,Periféricos,9,4472.09,40248.81,Los Angeles,Estados Unidos,John
2023-11-22,23,Cabo HDMI,Periféricos,7,237.85,1664.95,Rio de Janeiro,Brasil,Ana
2024-01-05,96,Placa de Vídeo,Periféricos,5,1942.01,9710.05,Chicago,Estados Unidos,Bob
2023-12-11,96,Placa de Vídeo,Periféricos,9,3286.8,29581.2,Porto,Portugal,Sofia
2023-08-01,20,Monitor,Monitores,3,2983.26,8949.78,Belo Horizonte,Brasil,João
2023-05-10,20,Monitor,Monitores,9,463.81,4174.29,New York,Estados Unidos,John
2023-11-16,10,Mouse,Periféricos,1,1377.53,1377.53,Lisboa,Portugal,Miguel
2024-01-15,96,Placa de Vídeo,Periféricos,10,1411.04,14110.4,Lisboa,Portugal,André
2023-03-04,50,Mesa,Móveis,7,1391.9,9743.3,New York,Estados Unidos,Alice
2023-07-30,10,Mouse,Periféricos,1,1384.06,1384.06,Belo Horizonte,Brasil,Carlos
2023-09-01,50,Mesa,Móveis,2,3474.51,6949.02,Madrid,Espanha,Carlos
2023-06-16,23,Cabo HDMI,Periféricos,3,4078.39,12235.17,Los Angeles,Estados Unidos,Alice
2023-08-15,92,HD Sata,Armazenamento,8,141.94,1135.52,Belo Horizonte,Brasil,Carlos
2024-01-15,50,Mesa,Móveis,9,3443.02,30987.18,Porto,Portugal,Sofia
2023-07-19,35,Computador,Computadores,5,1640.62,8203.1,Rio de Janeiro,Brasil,Carlos
2024-01-24,60,Cadeira,Móveis,8,4084.43,32675.44,Porto,Portugal,André
2024-01-13,92,HD Sata,Armazenamento,8,3876.21,31009.68,Barcelona,Espanha,Carlos
2023-04-05,80,Licença Office 365,Software,6,4689.49,28136.94,Barcelona,Espanha,Carlos
2023-04-03,23,Cabo HDMI,Periféricos,6,203.31,1219.86,Los Angeles,Estados Unidos,Alice
2023-03-26,22,Cabo Energia,Periféricos,2,2394.98,4789.96,Barcelona,Espanha,Carlos
2023-12-24,24,Cabo Rede,Periféricos,4,1491.5,5966.0,Coimbra,Portugal,Sofia
2023-08-19,22,Cabo Energia,Periféricos,10,4068.81,40688.1,Coimbra,Portugal,Miguel
2023-03-05,70,Licença Windows,Software,1,104.41,104.41,Chicago,Estados Unidos,John
2024-01-18,24,Cabo Rede,Periféricos,5,182.13,910.65,Lisboa,Portugal,André
2023-09-11,30,Notebook,Computadores,4,1702.22,6808.88,Lisboa,Portugal,André
2024-01-21,35,Computador,Computadores,1,4957.12,4957.12,Coimbra,Portugal,Miguel
2023-05-03,70,Licença Windows,Software,2,4243.88,8487.76,Lisboa,Portugal,Sofia
2023-07-27,23,Cabo HDMI,Periféricos,10,4314.42,43144.2,Valencia,Espanha,María
2023-03-11,40,Nobreak,Periféricos,9,551.44,4962.96,Madrid,Espanha,David
2023-05-20,23,Cabo HDMI,Periféricos,8,2945.56,23564.48,Barcelona,Espanha,Carlos
2023-07-30,35,Computador,Computadores,4,282.05,1128.2,Coimbra,Portugal,André
2023-12-07,22,Cabo Energia,Periféricos,9,3338.41,30045.69,Madrid,Espanha,David
2023-12-16,70,Licença Windows,Software,5,3952.48,19762.4,Rio de Janeiro,Brasil,Carlos
2023-05-21,96,Placa de Vídeo,Periféricos,9,1082.38,9741.42,Coimbra,Portugal,Miguel
2023-12-14,23,Cabo HDMI,Periféricos,2,1273.93,2547.86,Chicago,Estados Unidos,Alice
2023-09-22,24,Cabo Rede,Periféricos,8,1186.57,9492.56,Belo Horizonte,Brasil,Carlos
2023-12-20,20,Monitor,Monitores,1,1426.08,1426.08,Valencia,Espanha,María
2024-01-28,60,Cadeira,Móveis,10,3270.43,32704.3,New York,Estados Unidos,John
2023-10-10,10,Mouse,Periféricos,1,1809.28,1809.28,Barcelona,Espanha,David
2023-10-28,60,Cadeira,Móveis,6,4479.64,26877.84,New York,Estados Unidos,Alice
2023-06-20,30,Notebook,Computadores,10,3833.02,38330.2,Belo Horizonte,Brasil,João
2023-11-03,24,Cabo Rede,Periféricos,8,3367.61,26940.88,New York,Estados Unidos,Alice
2023-04-04,10,Mouse,Periféricos,4,1553.65,6214.6,New York,Estados Unidos,Alice
2023-04-06,96,Placa de Vídeo,Periféricos,3,4455.72,13367.16,Porto,Portugal,André
2023-07-10,23,Cabo HDMI,Periféricos,10,1095.92,10959.2,Valencia,Espanha,Carlos
2023-03-17,90,HD SSD,Armazenamento,7,4039.89,28279.23,Coimbra,Portugal,André
2023-07-14,92,HD Sata,Armazenamento,7,2456.12,17192.84,Chicago,Estados Unidos,Alice
2023-03-04,11,Teclado,Periféricos,5,2057.69,10288.45,Valencia,Espanha,Carlos
2023-09-10,40,Nobreak,Periféricos,10,2309.36,23093.6,Belo Horizonte,Brasil,Carlos
2023-06-15,20,Monitor,Monitores,7,1755.61,12289.27,Coimbra,Portugal,Sofia
2023-07-06,40,Nobreak,Periféricos,6,1210.69,7264.14,São Paulo,Brasil,Ana
2023-04-01,90,HD SSD,Armazenamento,7,3523.86,24667.02,New York,Estados Unidos,John
2023-03-27,35,Computador,Computadores,4,4121.66,16486.64,Barcelona,Espanha,David
2024-02-13,90,HD SSD,Armazenamento,7,1273.78,8916.46,New York,Estados Unidos,Alice
2023-05-05,50,Mesa,Móveis,6,773.54,4641.24,Rio de Janeiro,Brasil,João
2023-11-29,24,Cabo Rede,Periféricos,4,3553.49,14213.96,New York,Estados Unidos,Alice
2024-01-23,95,Memória,Armazenamento,4,1618.85,6475.4,Porto,Portugal,André
2023-09-04,23,Cabo HDMI,Periféricos,9,1079.12,9712.08,Valencia,Espanha,María
2023-10-21,70,Licença Windows,Software,5,3548.54,17742.7,Porto,Portugal,Miguel
2023-10-24,92,HD Sata,Armazenamento,8,4219.17,33753.36,Rio de Janeiro,Brasil,Ana
2023-09-14,80,Licença Office 365,Software,10,2070.45,20704.5,Barcelona,Espanha,Carlos
2023-12-09,90,HD SSD,Armazenamento,1,4664.81,4664.81,Madrid,Espanha,María
2023-04-18,80,Licença Office 365,Software,3,1898.38,5695.14,Barcelona,Espanha,María
2023-08-10,92,HD Sata,Armazenamento,2,1252.07,2504.14,New York,Estados Unidos,Bob
2023-10-03,96,Placa de Vídeo,Periféricos,7,2231.8,15622.6,São Paulo,Brasil,Ana
2023-09-24,40,Nobreak,Periféricos,10,103.87,1038.7,Coimbra,Portugal,Sofia
2023-11-05,80,Licença Office 365,Software,2,1360.13,2720.26,Lisboa,Portugal,Sofia
2023-02-27,60,Cadeira,Móveis,8,99.87,798.96,Coimbra,Portugal,Miguel
2023-05-10,30,Notebook,Computadores,9,2902.6,26123.4,Chicago,Estados Unidos,Alice
2023-09-20,96,Placa de Vídeo,Periféricos,4,2175.76,8703.04,Madrid,Espanha,Carlos
2023-11-28,11,Teclado,Periféricos,2,4014.29,8028.58,São Paulo,Brasil,Carlos
2023-03-17,35,Computador,Computadores,9,4619.51,41575.59,Barcelona,Espanha,María
2023-12-02,24,Cabo Rede,Periféricos,5,4024.17,20120.85,Belo Horizonte,Brasil,Carlos
2023-12-01,50,Mesa,Móveis,10,1041.89,10418.9,Chicago,Estados Unidos,Bob
2023-07-25,22,Cabo Energia,Periféricos,4,2757.22,11028.88,Madrid,Espanha,David
2023-06-28,90,HD SSD,Armazenamento,5,1790.78,8953.9,Porto,Portugal,André
2023-10-05,24,Cabo Rede,Periféricos,9,892.34,8031.06,Belo Horizonte,Brasil,Carlos
2023-03-19,90,HD SSD,Armazenamento,5,3049.09,15245.45,Coimbra,Portugal,Sofia
2023-05-28,11,Teclado,Periféricos,4,2447.29,9789.16,São Paulo,Brasil,Carlos
2023-09-25,30,Notebook,Computadores,3,2260.33,6780.99,Los Angeles,Estados Unidos,John
2024-01-13,95,Memória,Armazenamento,2,1091.38,2182.76,Rio de Janeiro,Brasil,Ana
2023-05-11,20,Monitor,Monitores,2,4993.99,9987.98,Chicago,Estados Unidos,Bob
2023-09-15,30,Notebook,Computadores,2,4573.55,9147.1,Lisboa,Portugal,Sofia
2023-12-16,60,Cadeira,Móveis,10,4244.68,42446.8,Rio de Janeiro,Brasil,Carlos
2023-09-28,40,Nobreak,Periféricos,7,2109.41,14765.87,New York,Estados Unidos,John
2024-02-08,96,Placa de Vídeo,Periféricos,1,119.93,119.93,Barcelona,Espanha,Carlos
2024-02-09,80,Licença Office 365,Software,4,4256.68,17026.72,Barcelona,Espanha,María
2023-08-24,22,Cabo Energia,Periféricos,3,3618.87,10856.61,Coimbra,Portugal,André
2023-11-28,60,Cadeira,Móveis,2,1671.31,3342.62,Belo Horizonte,Brasil,João
2023-10-04,60,Cadeira,Móveis,9,3178.69,28608.21,Barcelona,Espanha,Carlos
2023-09-25,10,Mouse,Periféricos,9,90.2,811.8,São Paulo,Brasil,Ana
2024-01-23,60,Cadeira,Móveis,8,1917.94,15343.52,Chicago,Estados Unidos,Bob
2023-09-29,90,HD SSD,Armazenamento,5,854.9,4274.5,Barcelona,Espanha,María
2023-05-25,10,Mouse,Periféricos,2,798.97,1597.94,São Paulo,Brasil,Ana
2023-08-07,96,Placa de Vídeo,Periféricos,7,2891.8,20242.6,Madrid,Espanha,David
2023-03-25,95,Memória,Armazenamento,5,1510.7,7553.5,Madrid,Espanha,María
2023-11-02,50,Mesa,Móveis,4,4882.18,19528.72,Coimbra,Portugal,Sofia
2023-12-16,70,Licença Windows,Software,10,3057.34,30573.4,Lisboa,Portugal,Miguel
2023-10-22,70,Licença Windows,Software,5,4891.75,24458.75,São Paulo,Brasil,Ana
2023-12-14,24,Cabo Rede,Periféricos,7,1161.91,8133.37,Valencia,Espanha,Carlos
2023-09-16,40,Nobreak,Periféricos,2,267.89,535.78,Belo Horizonte,Brasil,Ana
2023-06-10,30,Notebook,Computadores,5,2778.68,13893.4,Belo Horizonte,Brasil,Carlos
2023-04-20,95,Memória,Armazenamento,9,2253.06,20277.54,Chicago,Estados Unidos,Bob
2024-01-18,92,HD Sata,Armazenamento,10,2854.75,28547.5,Lisboa,Portugal,Miguel
2024-02-09,23,Cabo HDMI,Periféricos,8,3397.76,27182.08,Lisboa,Portugal,Sofia
2023-02-16,92,HD Sata,Armazenamento,3,451.81,1355.43,São Paulo,Brasil,Ana
2023-09-27,96,Placa de Vídeo,Periféricos,7,2100.7,14704.9,São Paulo,Brasil,Carlos
2023-12-02,30,Notebook,Computadores,7,4688.57,32819.99,Belo Horizonte,Brasil,Carlos
2023-03-09,50,Mesa,Móveis,4,208.17,832.68,Coimbra,Portugal,Sofia
2023-06-18,70,Licença Windows,Software,1,3814.2,3814.2,New York,Estados Unidos,John
2023-05-05,11,Teclado,Periféricos,7,2971.3,20799.1,Belo Horizonte,Brasil,João
2024-02-12,92,HD Sata,Armazenamento,4,556.42,2225.68,Lisboa,Portugal,Miguel
2023-11-30,20,Monitor,Monitores,2,715.87,1431.74,Chicago,Estados Unidos,Alice
2023-07-27,95,Memória,Armazenamento,3,720.88,2162.64,Madrid,Espanha,María
2023-07-25,24,Cabo Rede,Periféricos,4,1589.52,6358.08,Rio de Janeiro,Brasil,Ana
2023-06-08,70,Licença Windows,Software,2,4556.88,9113.76,Belo Horizonte,Brasil,Ana
2023-06-08,20,Monitor,Monitores,8,3217.31,25738.48,Rio de Janeiro,Brasil,João
2023-09-09,20,Monitor,Monitores,10,3611.91,36119.1,Valencia,Espanha,David
2023-06-27,30,Notebook,Computadores,10,2841.14,28411.4,Lisboa,Portugal,Sofia
2023-03-18,30,Notebook,Computadores,8,3263.31,26106.48,Barcelona,Espanha,David
2023-02-26,96,Placa de Vídeo,Periféricos,1,4037.6,4037.6,São Paulo,Brasil,João
2023-12-09,70,Licença Windows,Software,8,2536.42,20291.36,Los Angeles,Estados Unidos,Bob
2023-02-22,24,Cabo Rede,Periféricos,9,1787.26,16085.34,Porto,Portugal,André
2023-03-11,11,Teclado,Periféricos,4,2547.18,10188.72,Porto,Portugal,Miguel
2023-07-23,60,Cadeira,Móveis,8,3037.9,24303.2,New York,Estados Unidos,Alice
2023-12-19,35,Computador,Computadores,3,457.1,1371.3,Chicago,Estados Unidos,Alice
2023-05-12,40,Nobreak,Periféricos,1,685.22,685.22,New York,Estados Unidos,Bob
2023-07-24,92,HD Sata,Armazenamento,1,1644.39,1644.39,Los Angeles,Estados Unidos,Alice
2024-01-26,24,Cabo Rede,Periféricos,5,740.99,3704.95,Porto,Portugal,Miguel
2023-11-26,95,Memória,Armazenamento,3,1967.96,5903.88,Madrid,Espanha,María
2023-07-08,40,Nobreak,Periféricos,1,3013.61,3013.61,New York,Estados Unidos,Bob
2024-02-07,30,Notebook,Computadores,8,884.65,7077.2,Coimbra,Portugal,André
2023-10-02,30,Notebook,Computadores,7,1455.69,10189.83,Chicago,Estados Unidos,John
2023-10-09,50,Mesa,Móveis,10,4354.18,43541.8,Belo Horizonte,Brasil,João
2023-12-21,70,Licença Windows,Software,2,1536.61,3073.22,Lisboa,Portugal,Sofia
2024-01-16,10,Mouse,Periféricos,8,355.7,2845.6,Valencia,Espanha,María
2024-01-13,23,Cabo HDMI,Periféricos,10,1452.3,14523.0,São Paulo,Brasil,Carlos
2023-03-24,24,Cabo Rede,Periféricos,10,400.25,4002.5,Lisboa,Portugal,Sofia
2023-10-18,22,Cabo Energia,Periféricos,4,2612.76,10451.04,Barcelona,Espanha,David
2023-04-21,22,Cabo Energia,Periféricos,10,1120.89,11208.9,Chicago,Estados Unidos,Alice
2023-08-23,92,HD Sata,Armazenamento,3,2423.04,7269.12,São Paulo,Brasil,Ana
2023-08-21,80,Licença Office 365,Software,10,3137.56,31375.6,Barcelona,Espanha,María
2024-01-11,10,Mouse,Periféricos,2,2746.87,5493.74,Barcelona,Espanha,María
2023-05-14,90,HD SSD,Armazenamento,10,2743.71,27437.1,Barcelona,Espanha,Carlos
2023-11-04,90,HD SSD,Armazenamento,10,3235.41,32354.1,Coimbra,Portugal,André
2023-03-16,60,Cadeira,Móveis,10,3777.8,37778.0,Chicago,Estados Unidos,Bob
2023-05-30,80,Licença Office 365,Software,5,4452.71,22263.55,Barcelona,Espanha,María
2023-10-06,40,Nobreak,Periféricos,3,2563.22,7689.66,São Paulo,Brasil,Ana
2024-02-01,23,Cabo HDMI,Periféricos,1,1628.8,1628.8,Belo Horizonte,Brasil,João
2023-10-02,60,Cadeira,Móveis,3,4200.14,12600.42,Coimbra,Portugal,Sofia
